Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(Â°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-03-21,17:24:24.170,32,0,100,0,1,19,10,41,100,13,100,20,100,10,0.03,-0.01,-0.16,44.262282 -71.443167,0.4,-30.47,535,9,0.0,15.8,0.5,10,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:25.090,32,0,100,0,1,19,10,41,100,14,100,20,100,10,0.03,0.00,-0.16,44.262281 -71.443165,0.1,-30.48,534,9,0.1,15.8,0.5,10,99,"FBWA",-1,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:26.090,32,0,100,0,1,19,10,46,100,13,100,20,100,10,0.03,0.00,-0.16,44.262280 -71.443164,0.3,-30.48,535,9,0.1,15.8,0.5,11,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:27.090,32,0,100,0,1,19,10,46,100,13,100,20,100,10,0.03,0.00,-0.16,44.262279 -71.443162,0.0,-30.49,534,9,-0.1,15.8,0.5,11,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:28.090,31,0,100,0,1,19,10,46,100,13,100,20,100,10,0.03,0.00,-0.16,44.262280 -71.443161,0.0,-30.49,535,9,0.0,15.8,0.5,11,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:29.090,32,0,100,0,1,19,10,45,100,13,100,20,100,10,0.03,0.00,-0.16,44.262280 -71.443161,0.1,-30.49,534,9,0.0,15.8,0.8,11,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:30.090,32,0,100,0,1,19,10,43,100,13,100,20,100,10,0.03,0.00,-0.16,44.262279 -71.443160,0.2,-30.50,534,9,0.0,15.8,0.5,11,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:31.090,33,0,100,0,1,19,10,44,100,14,100,20,100,10,0.03,0.00,-0.16,44.262279 -71.443159,0.2,-30.50,534,9,0.1,15.8,0.5,11,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:32.090,31,0,100,0,1,19,10,49,100,13,100,20,100,10,0.03,0.00,-0.17,44.262279 -71.443158,0.1,-30.51,534,9,0.0,15.8,0.5,12,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:33.090,32,0,100,0,1,19,10,49,100,14,100,20,100,10,0.03,0.00,-0.17,44.262279 -71.443158,0.1,-30.51,534,9,0.2,15.8,0.5,12,99,"FBWA",-2,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:34.090,32,0,100,0,1,19,10,49,100,13,100,20,100,10,0.03,0.00,-0.17,44.262280 -71.443157,0.3,-30.51,534,9,0.2,15.8,0.5,12,99,"FBWA",-2,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:35.090,31,0,100,0,1,19,10,48,100,13,100,20,100,10,0.03,0.00,-0.17,44.262281 -71.443157,0.1,-30.52,534,9,0.1,15.8,0.5,12,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:36.090,31,0,100,0,1,19,10,46,100,14,100,20,100,10,0.03,0.00,-0.17,44.262282 -71.443158,0.2,-30.52,534,9,0.0,15.8,0.5,12,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:37.090,32,0,100,0,1,19,10,44,100,14,100,20,100,10,0.03,0.00,-0.17,44.262282 -71.443157,0.1,-30.52,534,9,-0.1,15.8,0.5,12,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:38.090,32,0,100,0,1,19,10,45,100,13,100,20,100,10,0.03,0.00,-0.17,44.262281 -71.443156,0.1,-30.53,534,9,0.0,15.8,0.5,13,99,"FBWA",-2,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:39.090,31,0,100,0,1,19,10,47,100,13,100,20,100,10,0.03,0.00,-0.17,44.262281 -71.443155,0.2,-30.53,534,9,0.1,15.8,0.5,13,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:40.090,32,0,100,0,1,19,10,47,100,13,100,20,100,10,0.03,0.00,-0.17,44.262281 -71.443155,0.1,-30.54,534,9,0.1,15.8,0.5,13,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:41.090,32,0,100,0,1,19,10,48,100,14,100,20,100,10,0.03,0.00,-0.17,44.262282 -71.443155,0.0,-30.54,534,9,0.0,15.8,0.5,13,99,"FBWA",-1,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:42.090,31,0,100,0,1,19,10,48,100,13,100,20,100,10,0.03,0.00,-0.17,44.262282 -71.443155,0.2,-30.55,534,9,0.1,15.8,0.5,13,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:43.090,32,0,100,0,1,19,10,43,100,13,100,20,100,10,0.03,0.00,-0.17,44.262281 -71.443154,0.2,-30.55,534,9,0.1,15.8,0.5,13,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:44.090,32,0,100,0,1,19,10,41,100,14,100,20,100,10,0.03,0.00,-0.17,44.262281 -71.443154,0.3,-30.56,534,9,0.2,15.8,0.5,13,99,"FBWA",-2,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:45.090,32,0,100,0,1,19,10,43,100,13,100,20,100,10,0.03,0.00,-0.17,44.262281 -71.443153,0.2,-30.56,534,9,0.1,15.8,0.5,14,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:46.090,33,0,100,0,1,19,10,48,100,13,100,20,100,10,0.03,0.00,-0.18,44.262282 -71.443154,0.1,-30.57,534,13,0.0,15.8,0.5,14,99,"FBWA",-1,1,-168,5,-713,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,1400,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:47.090,33,0,100,0,1,19,10,47,100,13,100,20,100,10,0.03,-0.01,-0.18,44.262282 -71.443154,0.0,-30.57,534,13,0.0,15.8,0.5,14,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:48.090,32,0,100,0,1,19,10,48,100,13,100,20,100,10,0.03,0.00,-0.18,44.262283 -71.443154,0.1,-30.57,534,13,-0.1,15.8,0.5,14,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:49.090,31,0,100,0,1,19,10,47,100,13,100,20,100,10,0.03,0.00,-0.18,44.262283 -71.443154,0.4,-30.58,534,13,0.0,15.8,0.5,14,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:50.090,32,0,100,0,1,19,10,43,100,13,100,20,100,10,0.03,0.00,-0.18,44.262283 -71.443154,0.0,-30.58,534,13,0.0,15.8,0.5,15,99,"FBWA",-1,1,-1024,5,-713,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:51.090,33,0,100,0,1,19,10,46,100,14,100,20,100,10,0.03,-0.01,-0.18,44.262282 -71.443154,0.2,-30.59,534,13,-0.1,15.8,0.5,15,99,"FBWA",-1,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:52.090,31,0,100,0,1,19,10,44,100,15,100,20,100,10,0.03,-0.01,-0.18,44.262283 -71.443155,0.1,-30.59,534,13,0.0,15.8,0.5,15,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:53.090,32,0,100,0,1,19,10,48,100,13,100,20,100,10,0.03,0.00,-0.18,44.262282 -71.443154,0.1,-30.59,534,13,0.2,15.8,0.5,15,99,"FBWA",399,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1712,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:54.090,32,0,100,0,1,19,10,49,100,14,100,20,100,10,0.03,0.00,-0.18,44.262282 -71.443154,0.0,-30.60,534,13,0.1,15.8,0.5,15,99,"FBWA",-1,1,387,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,1717,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:55.090,32,0,100,0,1,19,10,42,100,13,100,20,100,10,0.01,-0.12,-0.18,44.262281 -71.443155,0.1,-30.58,534,13,0.0,15.8,0.5,16,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:56.090,33,0,100,0,1,19,10,40,100,13,100,20,100,10,0.02,-0.23,-0.16,44.262281 -71.443154,0.1,-30.47,534,13,-0.1,15.8,0.5,16,99,"FBWA",-1,1,-441,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,1259,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:57.090,32,0,100,0,1,19,10,38,100,13,100,20,100,10,0.02,-0.20,-0.16,44.262281 -71.443154,0.2,-30.40,534,13,0.0,15.7,3.7,17,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:58.090,30,0,100,0,0,19,10,32,100,13,100,20,100,10,0.03,-0.18,-0.14,44.262280 -71.443155,0.0,-30.25,534,13,0.0,15.0,23.2,18,99,"FBWA",-4,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:24:59.090,23,0,100,0,0,19,10,26,100,13,100,20,100,10,-0.05,-0.20,0.14,44.262277 -71.443172,4.4,0.84,534,13,0.3,15.8,0.5,19,99,"FBWA",-2,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:25:00.090,22,0,100,0,0,19,10,24,100,12,100,20,100,10,-0.08,0.07,0.67,44.262280 -71.443175,1.6,3.87,534,12,0.2,15.8,0.5,19,99,"FBWA",-2,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:25:01.090,22,0,100,0,0,19,10,24,100,13,100,20,100,10,-0.05,0.14,0.66,44.262281 -71.443175,0.6,3.81,534,12,0.1,15.8,0.5,19,99,"FBWA",-2,1,-1024,7,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1481,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:25:02.090,22,0,100,0,0,19,10,24,100,13,100,20,100,10,0.01,0.20,-1.01,44.262291 -71.443178,0.6,30.18,534,12,0.0,15.8,0.5,19,99,"FBWA",-2,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:25:03.090,22,0,100,0,0,19,10,25,100,14,100,20,100,10,-0.02,0.19,-0.95,44.262290 -71.443178,1.5,30.50,534,12,0.0,15.8,0.5,19,99,"FBWA",-1,1,-1024,5,-712,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2023-03-21,17:25:04.090,22,0,100,0,0,19,10,25,100,14,100,20,100,10,-0.03,0.18,-0.91,44.262288 -71.443180,1.1,30.73,535,12,0.0,15.8,0.5,19,99,"FBWA",-2,4,-1024,579,-713,-1024,1,0,0,0,0,1024,1024,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000001,1806,1482,886,1479,2012,988,988,1091,988,988,988,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
